text,coarse_label,fine_label,label,source_line
who are the presidents of mexico and indonesia ?,HUM,ind,3,3525
what made the short-lived star hawks strip so unique ?,DESC,reason,1,5270
what 's the percentage of children aged two through eleven who watch ` 'the simpsons ' ?,NUM,perc,5,2376
what 's the common name for acetylsalicylic acid ?,ENTY,termeq,2,119
what percent of world 's fresh water is found in canada ?,NUM,perc,5,2351
what u.s. president was the first to breed mules ?,HUM,ind,3,3949
who asked you to do the loco-motion with her in 1962 ?,HUM,ind,3,2063
how do you make dumplings ?,DESC,manner,1,3456
how does hair curl ?,DESC,manner,1,2730
who is the president of the spanish government ?,HUM,ind,3,2974
how many `` eyes '' does a coconut have ?,NUM,count,5,3586
what is fellatio ?,DESC,def,1,5128
what is president nixon 's birthdate ?,NUM,date,5,4702
what leon uris novel dealt with the russian capture of berlin ?,ENTY,cremat,2,4722
what were the five opening words on ben casey ?,ENTY,word,2,4499
what six-foot temperance advocate wielded her hatchet on saloons ?,HUM,ind,3,4744
how many endangered species are there in the world ?,NUM,count,5,4562
when did iraqi troops invade kuwait ?,NUM,date,5,1002
how long would it take to get from earth to mars ?,NUM,period,5,3877
what turns blue litmus paper red ?,ENTY,other,2,4373
what does `` e pluribus unum '' on the penny mean ?,DESC,def,1,5164
"when did president kennedy , lee harvey oswald , and jack ruby all die ?",NUM,date,5,5385
where are the austerlitz and victor hugo subway stops ?,LOC,other,4,3578
what 's men 's par on a 455-yard golf hole ?,NUM,other,5,2914
"what animal received royal assent as an emblem of canada on march 24 , 1975 ?",ENTY,animal,2,2945
what is another term for the painful wrist syndrome ?,ENTY,dismed,2,1224
how can you contact play producers and promoters on-line ?,DESC,manner,1,678
what 's the name of pittsburgh 's baseball team ?,HUM,gr,3,4937
how can you be happy ?,DESC,manner,1,1655
what was the species of winnie the pooh ?,ENTY,animal,2,1502
what does seccession mean ?,DESC,def,1,4473
what 's the name of a hotel in indianapolis ?,LOC,other,4,3031
what jewish holiday saw the start of the 1973 mideast war ?,ENTY,event,2,368
what is the longest english word ?,ENTY,word,2,844
what did shostakovich write for rostropovich ?,ENTY,cremat,2,618
how do you say `` fresh '' in spanish ?,ENTY,termeq,2,480
why are there letters on the telephone ? why are there no q or z ?,DESC,reason,1,4708
what is a meerkat ?,DESC,def,1,1442
how did the 7th inning stretch get started ?,DESC,manner,1,3176
what are amphibians ?,DESC,def,1,698
name of the lady the great gatsby pines for ?,HUM,ind,3,4652
what is the protagonist 's name in dostoevski 's `` the idiot '' ?,HUM,ind,3,1439
"what landmark italian restaurant can be found at 239 west 48th street , new york city ?",LOC,other,4,3759
what country has problems with hooligans ?,LOC,country,4,4518
what king was forced to agree to the magna carta ?,HUM,ind,3,4760
how many people did randy craft kill ?,NUM,count,5,281
when were camcorders introduced in malaysia ?,NUM,date,5,1564
what is the brightest star visible from earth ?,LOC,other,4,467
who was the first woman governor of wyoming ?,HUM,ind,3,2094
how does a hydroelectric dam work ?,DESC,manner,1,4695
what line of candy products included super skrunch and peanut butter oompas ?,ENTY,food,2,1712
how can i find online spelling ?,DESC,manner,1,1820
which of the following was rhodes scholar ?,HUM,ind,3,105
who holds the nfl record for most touchdowns in a season ?,HUM,ind,3,2189
what month of the year is there no television in iceland ?,NUM,date,5,5281
what 's the last line of dickens 's a christmas carol ?,DESC,desc,1,2755
what does saliva consist of ?,ENTY,substance,2,3938
what are the first and last letters of the greek alphabet ?,ENTY,letter,2,4895
what are the five most expensive cities in the world ?,LOC,city,4,730
what nuclear process takes place in an h-bomb ?,DESC,desc,1,3888
what was the birthplace of edgar allen poe ?,LOC,other,4,4017
how big is the chappellet vineyard ?,NUM,volsize,5,4728
"what mystery writer penned `` ...the glory that was greece , and the grandeur that was rome '' ?",HUM,ind,3,1419
"how many times has `` louie , louie '' been recorded ?",NUM,count,5,756
what is molybdenum ?,DESC,def,1,277
what is the homelite inc. home page ?,LOC,other,4,4327
how many countries watch mtv europe ?,NUM,count,5,4257
what is measured in curies ?,DESC,def,1,804
what is dry ice ?,DESC,def,1,397
what is the proof that houseplants metabolize carcinogens ?,DESC,desc,1,1114
what is the term that describes a word where only one usage has been recorded in all literature ?,ENTY,termeq,2,3588
musician ray charles plays what instrument ?,ENTY,instru,2,1854
what vehicles are raced in the tour de france ?,ENTY,veh,2,3821
who replies `` i know '' to princess leia 's confession `` i love you '' in the empire strikes back ?,HUM,ind,3,1473
what is a `` repeating voter '' ?,DESC,def,1,4173
where was the largest concentration camp in world war ii ?,LOC,other,4,4645
what television network flogged its sports programming on inga nielsen 's body in 197 ?,HUM,gr,3,2701
where is the bulls basketball team based ?,LOC,other,4,3115
what is a fear of clouds ?,ENTY,dismed,2,2024
how many frames does a disk camera shoot ?,NUM,count,5,2663
what japanese manufacturer is known for both its pianos and its motorcycles ?,HUM,gr,3,1039
what is recruitment interview technique ?,DESC,def,1,2787
how did the hohenzollerns build their power around 17 ?,DESC,manner,1,4291
what is a fear of money ?,ENTY,dismed,2,3450
what is the difference between a bachelor and a 1 bedroom apartment ?,DESC,desc,1,2071
what north american city boasts the biggest polish population ?,LOC,city,4,4838
which bourbon king was restored to the french throne during napoleon 's abdication ?,HUM,ind,3,1281
how does zatanna perform her magic in dc comics ?,DESC,manner,1,1055
what is rona barrett 's married name ?,HUM,ind,3,3061
how many different vegetation zones are there ?,NUM,count,5,2142
what is bombay duck ?,DESC,def,1,727
what major victorian novelist spent as much time working for the post office as he did writing ?,HUM,ind,3,1925
what was the name of the 1899 policy forced on china by which all nations had equal trading rights ?,ENTY,other,2,2476
what is rcd ?,ABBR,exp,0,2433
what is the difference between jazz and blues ?,DESC,desc,1,1456
how many small businesses are there in the u.s .,NUM,count,5,2621
what do players try to do when the music stops in a game of musical chairs ?,DESC,desc,1,681
what fool is not so wise to lose an oath to win a paradise ?,HUM,ind,3,5166
what 's the tallest piece on a chessboard ?,ENTY,other,2,341
what is the internet2 ?,DESC,def,1,4869
what common ailment can 't you catch at the north pole ?,ENTY,dismed,2,1894
what father and son won the medal of honor ?,HUM,ind,3,2359
what time does wee willie winkie run through the town ?,NUM,date,5,2451
why do heavier objects travel downhill faster ?,DESC,reason,1,12
"what spider makes a superb pet , even said to recognize its master ?",ENTY,animal,2,3819
what is a bone marrow transplant ?,DESC,def,1,3226
where is dartmouth college ?,LOC,other,4,2244
what infectious disease is the world 's deadliest ?,ENTY,dismed,2,812
what does esa-pekka salonen look like ?,DESC,desc,1,5116
what mountain range marks the border of france and spain ?,LOC,mount,4,3693
what is the current unemployment rate in the u.s. ?,NUM,perc,5,5285
what attorney-general ordered the closing of alcatraz ?,HUM,ind,3,4864
what country is the biggest producer of tungsten ?,LOC,country,4,4670
"what was organized as a confederate veterans ' social club in pulaski , in tennessee , in 1866 ?",ENTY,event,2,995
when was child labor abolished ?,NUM,date,5,3675
who made the deodorant that claimed that it `` actually builds up resistance to odor '' ?,HUM,ind,3,5357
how old is the universe ?,NUM,period,5,5085
what tv series features the adventures of a married couple named jonathan and jennifer ?,ENTY,cremat,2,5021
why do airliners crash vs. gliding down ?,DESC,reason,1,4857
what american naval officer broke japan 's isolationist policy in 1853 ?,HUM,ind,3,5127
"where was helium first discovered , hence its name ?",LOC,other,4,1794
what mountainous region of the world is the lhasa apso dog native to ?,LOC,other,4,1201
what is the name of the pop singer whose song became the theme song for a brand of catsup ?,HUM,ind,3,2881
how has tv affected our society ?,DESC,manner,1,4566
what aesop 's fable has the moral : `` the race is not always to the swift. slow and steady is bound to win '' ?,ENTY,cremat,2,2527
what country 's capital is tirana ?,LOC,country,4,63
how do they raise the cranes when building high-rise buildings ?,DESC,manner,1,2715
what is the gestation period for human pregnancies ?,NUM,period,5,4977
what computer operating system is on the most computers ?,ENTY,product,2,1347
describe the long march .,DESC,desc,1,5396
what star-faring race brought about the inhumans on marvel 's earth ?,ENTY,sport,2,4141
what is the islamic counterpart to the red cross ?,ENTY,termeq,2,4911
name the on stage character whose face was never seen .,HUM,ind,3,1238
what causes rust ?,DESC,reason,1,3259
what is a fear of worms ?,ENTY,dismed,2,2709
"what was the claim to fame of explorer i , launched february 1 , 1958 ?",DESC,reason,1,4261
what game do steve mcqueen and edward g. robinson play in the cincinnati kid ?,ENTY,sport,2,573
what is proposition 98 about ?,DESC,def,1,3983
mccarren airport is located in what city ?,LOC,city,4,509
what is fiber in food ?,DESC,def,1,5136
why are there braille things on the atm machines that people drive through ?,DESC,reason,1,1522
what is the `` global economy '' ?,DESC,def,1,3220
what city is often called the insurance capital of the world ?,LOC,city,4,1401
how successful is arometherapy ?,DESC,manner,1,367
what city is sometimes called the athens of switzerland ?,LOC,city,4,1952
"when did aldous huxley write , `` brave new world '' ?",NUM,date,5,1739
who was the inventor of silly putty ?,HUM,ind,3,27
what chemicals are used in lethal injection ?,ENTY,dismed,2,301
"what baseball outcome required nine balls in 1879 , eight balls in 1880 and seven balls in 1881 ?",ENTY,sport,2,1892
what university fired angela davis ?,HUM,gr,3,3537
what effect does lsd have on the brain ?,DESC,desc,1,5290
what lake in scotland is said to hold one or more monsters ?,LOC,other,4,4814
how many major nazi leaders went on trial after the war at nuremberg ?,NUM,count,5,3202
name the two mystical ravens odin has at his command .,ENTY,animal,2,1501
how many years is johnnie walker black label aged ?,NUM,count,5,518
what do pointed letters mean to a handwriting analyst ?,DESC,def,1,3399
how many marx brothers were there ?,NUM,count,5,4439
what writer is famous for physically putting himself into the center of his subject matter ?,HUM,ind,3,4799
"why is the universe flat , if it started by an explosion , shouldn 't it be a sphere ?",DESC,reason,1,3543
who portrayed renaud in casablanca ?,HUM,ind,3,4517
what is another name for nearsightedness ?,ENTY,termeq,2,3941
which infectious disease kills the most people worldwide ?,ENTY,dismed,2,3522
how do you determine heating requirements for your home ?,DESC,manner,1,768
what party was winston churchill a member of ?,HUM,gr,3,867
what is nero wolfe 's favorite drink during office hours ?,ENTY,food,2,1518
what airport is on the piccadilly subway line ?,LOC,other,4,5203
what color is mr. spock 's blood ?,ENTY,color,2,2855
what kind of species is the monster in the film `` jaws '' ?,ENTY,animal,2,3869
how old was george washington when he died ?,NUM,period,5,5251
"who is karenna gore , al gore 's oldest daughter , married to ?",HUM,ind,3,1207
what was franklin roosevelt 's program for economic recovery called during the great depression ?,ENTY,event,2,3401
how do you write a book report ?,DESC,manner,1,2073
"what is the main language of sao paulo , brazil ?",ENTY,lang,2,4678
how hot should the oven be when making peachy oat muffins ?,NUM,temp,5,3977
what is the weather like on the moon ?,DESC,desc,1,4676
how many fiddlers did old king cole have ?,NUM,count,5,2020
"why do usa fax machines not work in uk , nnp ?",DESC,reason,1,5033
where is the bridge over the river kwai ?,LOC,other,4,3862
how much did a mcdonald 's hamburger cost in 1963 ?,NUM,money,5,5292
how do i know if i am pregnant ?,DESC,manner,1,4533
what fast food is prepared with a `` secret blend of 11 herbs and spices ? '',ENTY,food,2,3423
what novel has big brother watching ?,ENTY,cremat,2,1073
who invented the horoscope ?,HUM,ind,3,4756
what is the vdrl test of blood ?,DESC,def,1,3625
"what president 's favorite biblical quotation was : `` come now , and let us reason together '' .",HUM,ind,3,1406
who markets spaghetti-o 's ?,HUM,ind,3,3913
what is pittsburgh 's baseball team called ?,HUM,gr,3,5260
what state has the most indians ?,LOC,state,4,2231
